High,Open,Low,Close,type,Volume,Timestamp
0.0012917571206655623,0.0012917571206655623,0.0012917571206655623,0.0012917571206655623,1m,0.0,2024-04-15 11:50:00
0.0012917571206655623,0.0012917571206655623,0.0012917571206655623,0.0012917571206655623,1m,0.0,2024-04-15 11:51:00
0.0012917571206655623,0.0012917571206655623,0.0012917571206655623,0.0012917571206655623,1m,0.0,2024-04-15 11:52:00
0.0012917571206655623,0.0012917571206655623,0.0012917571206655623,0.0012917571206655623,1m,0.0,2024-04-15 11:53:00
0.0012917571206655623,0.0012917571206655623,0.0012917571206655623,0.0012917571206655623,1m,0.0,2024-04-15 11:54:00
0.0012917571206655623,0.0012917571206655623,0.0012917571206655623,0.0012917571206655623,1m,0.0,2024-04-15 11:55:00
0.0012917571206655623,0.0012917571206655623,0.0012917571206655623,0.0012917571206655623,1m,0.0,2024-04-15 11:56:00
0.0012917571206655623,0.0012917571206655623,0.0012917571206655623,0.0012917571206655623,1m,0.0,2024-04-15 11:57:00
0.0012917571206655623,0.0012917571206655623,0.0012917571206655623,0.0012917571206655623,1m,0.0,2024-04-15 11:58:00
0.0012917571206655623,0.0012917571206655623,0.0012917571206655623,0.0012917571206655623,1m,0.0,2024-04-15 11:59:00
0.0012917571206655623,0.0012917571206655623,0.0012917571206655623,0.0012917571206655623,1m,0.0,2024-04-15 12:00:00
0.0012917571206655623,0.0012917571206655623,0.0012917571206655623,0.0012917571206655623,1m,0.0,2024-04-15 12:01:00
0.0012917571206655623,0.0012917571206655623,0.0012917571206655623,0.0012917571206655623,1m,0.0,2024-04-15 12:02:00
0.0012917571206655623,0.0012917571206655623,0.0012917571206655623,0.0012917571206655623,1m,0.0,2024-04-15 12:03:00
0.0013319009856254513,0.0012917571206655623,0.001298857331188449,0.0013319009856254513,1m,1801481.1428760039,2024-04-15 12:04:00
0.0013319009856254513,0.0013319009856254513,0.0013319009856254513,0.0013319009856254513,1m,0.0,2024-04-15 12:05:00
0.0013531971264287043,0.0013319009856254513,0.0013531971264287043,0.0013531971264287043,1m,1004938.377959729,2024-04-15 12:06:00
0.0013531971264287043,0.0013531971264287043,0.0013531971264287043,0.0013531971264287043,1m,0.0,2024-04-15 12:07:00
0.0013531971264287043,0.0013531971264287043,0.0013531971264287043,0.0013531971264287043,1m,0.0,2024-04-15 12:08:00
0.0013685393483239964,0.0013531971264287043,0.0013685393483239964,0.0013685393483239964,1m,56692.075,2024-04-15 12:09:00
0.0013685393483239964,0.0013685393483239964,0.0013685393483239964,0.0013685393483239964,1m,0.0,2024-04-15 12:10:00
0.0013685393483239964,0.0013685393483239964,0.0013685393483239964,0.0013685393483239964,1m,0.0,2024-04-15 12:11:00
0.0013685393483239964,0.0013685393483239964,0.0013685393483239964,0.0013685393483239964,1m,0.0,2024-04-15 12:12:00
0.0013685393483239964,0.0013685393483239964,0.0013685393483239964,0.0013685393483239964,1m,0.0,2024-04-15 12:13:00
0.0013685393483239964,0.0013685393483239964,0.0013685393483239964,0.0013685393483239964,1m,0.0,2024-04-15 12:14:00
0.0013685393483239964,0.0013685393483239964,0.0013685393483239964,0.0013685393483239964,1m,0.0,2024-04-15 12:15:00
0.0013685393483239964,0.0013685393483239964,0.0013685393483239964,0.0013685393483239964,1m,0.0,2024-04-15 12:16:00
0.0013685393483239964,0.0013685393483239964,0.0013685393483239964,0.0013685393483239964,1m,0.0,2024-04-15 12:17:00
0.0013685393483239964,0.0013685393483239964,0.0013685393483239964,0.0013685393483239964,1m,0.0,2024-04-15 12:18:00
0.0013685393483239964,0.0013685393483239964,0.0013685393483239964,0.0013685393483239964,1m,0.0,2024-04-15 12:19:00
0.0013685393483239964,0.0013685393483239964,0.0013685393483239964,0.0013685393483239964,1m,0.0,2024-04-15 12:20:00
0.0013685393483239964,0.0013685393483239964,0.0013685393483239964,0.0013685393483239964,1m,0.0,2024-04-15 12:21:00
0.0013685393483239964,0.0013685393483239964,0.0013685393483239964,0.0013685393483239964,1m,0.0,2024-04-15 12:22:00
0.0013685393483239964,0.0013685393483239964,0.0013685393483239964,0.0013685393483239964,1m,0.0,2024-04-15 12:23:00
0.0013685393483239964,0.0013685393483239964,0.0013685393483239964,0.0013685393483239964,1m,0.0,2024-04-15 12:24:00
0.0013685393483239964,0.0013685393483239964,0.0013685393483239964,0.0013685393483239964,1m,0.0,2024-04-15 12:25:00
0.0013685393483239964,0.0013685393483239964,0.0013685393483239964,0.0013685393483239964,1m,0.0,2024-04-15 12:26:00
0.0013685393483239964,0.0013685393483239964,0.0013685393483239964,0.0013685393483239964,1m,0.0,2024-04-15 12:27:00
0.0013685393483239964,0.0013685393483239964,0.0013685393483239964,0.0013685393483239964,1m,0.0,2024-04-15 12:28:00
0.0013685393483239964,0.0013685393483239964,0.0013685393483239964,0.0013685393483239964,1m,0.0,2024-04-15 12:29:00
0.0013685393483239964,0.0013685393483239964,0.0013685393483239964,0.0013685393483239964,1m,0.0,2024-04-15 12:30:00
0.0013685393483239964,0.0013685393483239964,0.0013685393483239964,0.0013685393483239964,1m,0.0,2024-04-15 12:31:00
0.0013685393483239964,0.0013685393483239964,0.0013685393483239964,0.0013685393483239964,1m,0.0,2024-04-15 12:32:00
0.0013685393483239964,0.0013685393483239964,0.0013685393483239964,0.0013685393483239964,1m,0.0,2024-04-15 12:33:00
0.001341053722277284,0.0013685393483239964,0.001341053722277284,0.001341053722277284,1m,1004938.377959729,2024-04-15 12:34:00
0.001341053722277284,0.001341053722277284,0.001341053722277284,0.001341053722277284,1m,0.0,2024-04-15 12:35:00
0.0013399528632679779,0.001341053722277284,0.0013352787609272197,0.0013399528632679779,1m,262032.034223965,2024-04-15 12:36:00
0.0013399528632679779,0.0013399528632679779,0.0013399528632679779,0.0013399528632679779,1m,0.0,2024-04-15 12:37:00
0.001340743300988695,0.0013399528632679779,0.001340743300988695,0.001340743300988695,1m,7458.304972726,2024-04-15 12:38:00
0.001340743300988695,0.001340743300988695,0.001340743300988695,0.001340743300988695,1m,0.0,2024-04-15 12:39:00
0.0013423617670391104,0.001340743300988695,0.0013423617670391104,0.0013423617670391104,1m,74490.437593616,2024-04-15 12:40:00
0.0013468808113097843,0.0013423617670391104,0.0013468808113097843,0.0013468808113097843,1m,33688.935445558,2024-04-15 12:41:00
0.0013468808113097843,0.0013468808113097843,0.0013468808113097843,0.0013468808113097843,1m,0.0,2024-04-15 12:42:00
0.0013472653275945856,0.0013468808113097843,0.0013472653275945856,0.0013472653275945856,1m,7856.041323545,2024-04-15 12:43:00
0.0013472653275945856,0.0013472653275945856,0.0013472653275945856,0.0013472653275945856,1m,0.0,2024-04-15 12:44:00
0.0013468386584916615,0.0013472653275945856,0.0013468386584916615,0.0013468386584916615,1m,4824.971291951,2024-04-15 12:45:00
0.0013467099614108303,0.0013468386584916615,0.0013467099614108303,0.0013467099614108303,1m,1009.792670183,2024-04-15 12:46:00
0.0013467099614108303,0.0013467099614108303,0.0013467099614108303,0.0013467099614108303,1m,0.0,2024-04-15 12:47:00
0.0013467099614108303,0.0013467099614108303,0.0013467099614108303,0.0013467099614108303,1m,0.0,2024-04-15 12:48:00
0.0013467099614108303,0.0013467099614108303,0.0013467099614108303,0.0013467099614108303,1m,0.0,2024-04-15 12:49:00
0.0013467099614108303,0.0013467099614108303,0.0013467099614108303,0.0013467099614108303,1m,0.0,2024-04-15 12:50:00
0.00134255816152284,0.0013467099614108303,0.00134255816152284,0.00134255816152284,1m,1121.957364092,2024-04-15 12:51:00
0.00134255816152284,0.00134255816152284,0.00134255816152284,0.00134255816152284,1m,0.0,2024-04-15 12:52:00
0.00134255816152284,0.00134255816152284,0.00134255816152284,0.00134255816152284,1m,0.0,2024-04-15 12:53:00
0.00134255816152284,0.00134255816152284,0.00134255816152284,0.00134255816152284,1m,0.0,2024-04-15 12:54:00
0.0013451465576952907,0.00134255816152284,0.0013389427826000745,0.0013451465576952907,1m,4936.9322476279995,2024-04-15 12:55:00
0.0013451465576952907,0.0013451465576952907,0.0013451465576952907,0.0013451465576952907,1m,0.0,2024-04-15 12:56:00
0.001343041083907072,0.0013451465576952907,0.0013369790771344508,0.001338349591280369,1m,152673.540634143,2024-04-15 12:57:00
0.0013448867336305654,0.001338349591280369,0.0013448867336305654,0.0013448867336305654,1m,67372.865151924,2024-04-15 12:58:00
0.0013448867336305654,0.0013448867336305654,0.0013448867336305654,0.0013448867336305654,1m,0.0,2024-04-15 12:59:00
0.0013480020081638314,0.0013448867336305654,0.0013412552665164653,0.0013480020081638314,1m,100814.41357247201,2024-04-15 13:00:00
0.0013480020081638314,0.0013480020081638314,0.0013480020081638314,0.0013480020081638314,1m,0.0,2024-04-15 13:01:00
0.0013435632106374397,0.0013480020081638314,0.0013435632106374397,0.0013435632106374397,1m,36976.9002908,2024-04-15 13:02:00
0.001350456492644332,0.0013435632106374397,0.001350456492644332,0.001350456492644332,1m,1119.703806124,2024-04-15 13:03:00
0.001350456492644332,0.001350456492644332,0.001350456492644332,0.001350456492644332,1m,0.0,2024-04-15 13:04:00
0.001350456492644332,0.001350456492644332,0.001350456492644332,0.001350456492644332,1m,0.0,2024-04-15 13:05:00
0.001350456492644332,0.001350456492644332,0.001350456492644332,0.001350456492644332,1m,0.0,2024-04-15 13:06:00
0.001350456492644332,0.001350456492644332,0.001350456492644332,0.001350456492644332,1m,0.0,2024-04-15 13:07:00
0.0013578778569937775,0.001350456492644332,0.0013532470780333464,0.0013578778569937775,1m,176521.27513979303,2024-04-15 13:08:00
0.0013581802424277682,0.0013578778569937775,0.0013450439334960027,0.0013450439334960027,1m,600614.264439362,2024-04-15 13:09:00
0.0013565449857748904,0.0013450439334960027,0.0013535977009415904,0.0013565449857748904,1m,597600.496000448,2024-04-15 13:10:00
0.0013629631993780766,0.0013565449857748904,0.0013629631993780766,0.0013629631993780766,1m,736.672029233,2024-04-15 13:11:00
0.0013629631993780766,0.0013629631993780766,0.0013629631993780766,0.0013629631993780766,1m,0.0,2024-04-15 13:12:00
0.0013688303268932485,0.0013629631993780766,0.0013688303268932485,0.0013688303268932485,1m,170133.571802604,2024-04-15 13:13:00
0.0013688303268932485,0.0013688303268932485,0.0013688303268932485,0.0013688303268932485,1m,0.0,2024-04-15 13:14:00
0.0013771722753253988,0.0013688303268932485,0.0013771722753253988,0.0013771722753253988,1m,330960.538431796,2024-04-15 13:15:00
0.0013948716313225951,0.0013771722753253988,0.0013948716313225951,0.0013948716313225951,1m,544596.031678291,2024-04-15 13:16:00
0.0013948716313225951,0.0013948716313225951,0.0013948716313225951,0.0013948716313225951,1m,0.0,2024-04-15 13:17:00
0.0014085568913226618,0.0013948716313225951,0.0014036452614607524,0.0014085568913226618,1m,54997.936496202994,2024-04-15 13:18:00
0.0014085568913226618,0.0014085568913226618,0.0014085568913226618,0.0014085568913226618,1m,0.0,2024-04-15 13:19:00
0.00141705255140893,0.0014085568913226618,0.00141705255140893,0.00141705255140893,1m,466354.778571316,2024-04-15 13:20:00
0.00141705255140893,0.00141705255140893,0.00141705255140893,0.00141705255140893,1m,0.0,2024-04-15 13:21:00
0.0014383933647284354,0.00141705255140893,0.0014383933647284354,0.0014383933647284354,1m,490314.07660024,2024-04-15 13:22:00
0.0014383933647284354,0.0014383933647284354,0.0014383933647284354,0.0014383933647284354,1m,0.0,2024-04-15 13:23:00
0.0014383933647284354,0.0014383933647284354,0.0014383933647284354,0.0014383933647284354,1m,0.0,2024-04-15 13:24:00
0.0014383933647284354,0.0014383933647284354,0.0014383933647284354,0.0014383933647284354,1m,0.0,2024-04-15 13:25:00
0.0014383933647284354,0.0014383933647284354,0.0014383933647284354,0.0014383933647284354,1m,0.0,2024-04-15 13:26:00
0.0014383933647284354,0.0014383933647284354,0.0014383933647284354,0.0014383933647284354,1m,0.0,2024-04-15 13:27:00
0.0014383933647284354,0.0014383933647284354,0.0014383933647284354,0.0014383933647284354,1m,0.0,2024-04-15 13:28:00
0.0014178423617639956,0.0014383933647284354,0.0013925778723434608,0.0013925778723434608,1m,2504485.291239411,2024-04-15 13:29:00
0.0014070207955723373,0.0013925778723434608,0.0013994123949651264,0.0013994123949651264,1m,649422.074140211,2024-04-15 13:30:00
0.0013994123949651264,0.0013994123949651264,0.0013994123949651264,0.0013994123949651264,1m,0.0,2024-04-15 13:31:00
0.001405578546198205,0.0013994123949651264,0.0013962332803653529,0.0013962332803653529,1m,191069.34578352,2024-04-15 13:32:00
0.0014024859809936225,0.0013962332803653529,0.0014024859809936225,0.0014024859809936225,1m,357941.869083815,2024-04-15 13:33:00
0.0014024859809936225,0.0014024859809936225,0.0014024859809936225,0.0014024859809936225,1m,0.0,2024-04-15 13:34:00
0.0014068070413715316,0.0014024859809936225,0.0014068070413715316,0.0014068070413715316,1m,72816.369672261,2024-04-15 13:35:00
0.0014068070413715316,0.0014068070413715316,0.0014068070413715316,0.0014068070413715316,1m,0.0,2024-04-15 13:36:00
0.0014068070413715316,0.0014068070413715316,0.0014068070413715316,0.0014068070413715316,1m,0.0,2024-04-15 13:37:00
0.0014068070413715316,0.0014068070413715316,0.0014068070413715316,0.0014068070413715316,1m,0.0,2024-04-15 13:38:00
0.0014062739855089505,0.0014068070413715316,0.0014062739855089505,0.0014062739855089505,1m,15937.778018461,2024-04-15 13:39:00
0.0014062739855089505,0.0014062739855089505,0.0014062739855089505,0.0014062739855089505,1m,0.0,2024-04-15 13:40:00
0.0014062739855089505,0.0014062739855089505,0.0014062739855089505,0.0014062739855089505,1m,0.0,2024-04-15 13:41:00
0.0014062739855089505,0.0014062739855089505,0.0014062739855089505,0.0014062739855089505,1m,0.0,2024-04-15 13:42:00
0.0014062739855089505,0.0014062739855089505,0.0014062739855089505,0.0014062739855089505,1m,0.0,2024-04-15 13:43:00
0.0014062739855089505,0.0014062739855089505,0.0014062739855089505,0.0014062739855089505,1m,0.0,2024-04-15 13:44:00
0.0014062739855089505,0.0014062739855089505,0.0014062739855089505,0.0014062739855089505,1m,0.0,2024-04-15 13:45:00
0.0014062739855089505,0.0014062739855089505,0.0014062739855089505,0.0014062739855089505,1m,0.0,2024-04-15 13:46:00
0.0014062739855089505,0.0014062739855089505,0.0014062739855089505,0.0014062739855089505,1m,0.0,2024-04-15 13:47:00
0.0014062739855089505,0.0014062739855089505,0.0014062739855089505,0.0014062739855089505,1m,0.0,2024-04-15 13:48:00
0.0014062739855089505,0.0014062739855089505,0.0014062739855089505,0.0014062739855089505,1m,0.0,2024-04-15 13:49:00
0.0014062739855089505,0.0014062739855089505,0.0014062739855089505,0.0014062739855089505,1m,0.0,2024-04-15 13:50:00
0.0014243568706298567,0.0014062739855089505,0.0014243568706298567,0.0014243568706298567,1m,106748.991018255,2024-04-15 13:51:00
0.0014243568706298567,0.0014243568706298567,0.0014243568706298567,0.0014243568706298567,1m,0.0,2024-04-15 13:52:00
0.0014243568706298567,0.0014243568706298567,0.0014243568706298567,0.0014243568706298567,1m,0.0,2024-04-15 13:53:00
0.0014243568706298567,0.0014243568706298567,0.0014243568706298567,0.0014243568706298567,1m,0.0,2024-04-15 13:54:00
0.0014114363130030398,0.0014243568706298567,0.0014114363130030398,0.0014114363130030398,1m,2611.120332872,2024-04-15 13:55:00
0.0014114363130030398,0.0014114363130030398,0.0014114363130030398,0.0014114363130030398,1m,0.0,2024-04-15 13:56:00
0.0014114363130030398,0.0014114363130030398,0.0014114363130030398,0.0014114363130030398,1m,0.0,2024-04-15 13:57:00
0.0014114363130030398,0.0014114363130030398,0.0014114363130030398,0.0014114363130030398,1m,0.0,2024-04-15 13:58:00
0.0014114363130030398,0.0014114363130030398,0.0014114363130030398,0.0014114363130030398,1m,0.0,2024-04-15 13:59:00
0.0014114363130030398,0.0014114363130030398,0.0014114363130030398,0.0014114363130030398,1m,0.0,2024-04-15 14:00:00
0.0014050469763845308,0.0014114363130030398,0.0014050469763845308,0.0014050469763845308,1m,1761.0,2024-04-15 14:01:00
0.0014050469763845308,0.0014050469763845308,0.0014050469763845308,0.0014050469763845308,1m,0.0,2024-04-15 14:02:00
0.0013952833533971002,0.0014050469763845308,0.0013877517192547341,0.0013877517192547341,1m,550681.668093678,2024-04-15 14:03:00
0.0013877517192547341,0.0013877517192547341,0.0013877517192547341,0.0013877517192547341,1m,0.0,2024-04-15 14:04:00
0.0013877517192547341,0.0013877517192547341,0.0013877517192547341,0.0013877517192547341,1m,0.0,2024-04-15 14:05:00
0.0013877517192547341,0.0013877517192547341,0.0013877517192547341,0.0013877517192547341,1m,0.0,2024-04-15 14:06:00
0.0013877517192547341,0.0013877517192547341,0.0013877517192547341,0.0013877517192547341,1m,0.0,2024-04-15 14:07:00
0.0013877517192547341,0.0013877517192547341,0.0013877517192547341,0.0013877517192547341,1m,0.0,2024-04-15 14:08:00
0.001373551204775785,0.0013877517192547341,0.001373551204775785,0.001373551204775785,1m,7413.55514289,2024-04-15 14:09:00
0.001373551204775785,0.001373551204775785,0.001373551204775785,0.001373551204775785,1m,0.0,2024-04-15 14:10:00
0.001373551204775785,0.001373551204775785,0.001373551204775785,0.001373551204775785,1m,0.0,2024-04-15 14:11:00
0.001373551204775785,0.001373551204775785,0.001373551204775785,0.001373551204775785,1m,0.0,2024-04-15 14:12:00
0.001373551204775785,0.001373551204775785,0.001373551204775785,0.001373551204775785,1m,0.0,2024-04-15 14:13:00
0.001373551204775785,0.001373551204775785,0.001373551204775785,0.001373551204775785,1m,0.0,2024-04-15 14:14:00
0.001373551204775785,0.001373551204775785,0.001373551204775785,0.001373551204775785,1m,0.0,2024-04-15 14:15:00
0.001373551204775785,0.001373551204775785,0.001373551204775785,0.001373551204775785,1m,0.0,2024-04-15 14:16:00
0.001373551204775785,0.001373551204775785,0.001373551204775785,0.001373551204775785,1m,0.0,2024-04-15 14:17:00
0.0013575559063804432,0.001373551204775785,0.0013575559063804432,0.0013575559063804432,1m,466354.778571,2024-04-15 14:18:00
0.0013575559063804432,0.0013575559063804432,0.0013575559063804432,0.0013575559063804432,1m,0.0,2024-04-15 14:19:00
0.0013575559063804432,0.0013575559063804432,0.0013575559063804432,0.0013575559063804432,1m,0.0,2024-04-15 14:20:00
0.0013575559063804432,0.0013575559063804432,0.0013575559063804432,0.0013575559063804432,1m,0.0,2024-04-15 14:21:00
0.0013575559063804432,0.0013575559063804432,0.0013575559063804432,0.0013575559063804432,1m,0.0,2024-04-15 14:22:00
0.0013575559063804432,0.0013575559063804432,0.0013575559063804432,0.0013575559063804432,1m,0.0,2024-04-15 14:23:00
0.0013575559063804432,0.0013575559063804432,0.0013575559063804432,0.0013575559063804432,1m,0.0,2024-04-15 14:24:00
0.0013575559063804432,0.0013575559063804432,0.0013575559063804432,0.0013575559063804432,1m,0.0,2024-04-15 14:25:00
0.0013575559063804432,0.0013575559063804432,0.0013575559063804432,0.0013575559063804432,1m,0.0,2024-04-15 14:26:00
0.0013575559063804432,0.0013575559063804432,0.0013575559063804432,0.0013575559063804432,1m,0.0,2024-04-15 14:27:00
0.0013575559063804432,0.0013575559063804432,0.0013575559063804432,0.0013575559063804432,1m,0.0,2024-04-15 14:28:00
0.0013575559063804432,0.0013575559063804432,0.0013575559063804432,0.0013575559063804432,1m,0.0,2024-04-15 14:29:00
0.0013575559063804432,0.0013575559063804432,0.0013575559063804432,0.0013575559063804432,1m,0.0,2024-04-15 14:30:00
0.0013575559063804432,0.0013575559063804432,0.0013575559063804432,0.0013575559063804432,1m,0.0,2024-04-15 14:31:00
0.0013334013074840305,0.0013575559063804432,0.0013331520232149762,0.0013331520232149762,1m,889461.0717196369,2024-04-15 14:32:00
0.0013283608042866898,0.0013331520232149762,0.0013134554469797128,0.0013134554469797128,1m,786409.631449352,2024-04-15 14:33:00
0.0013112055108443588,0.0013134554469797128,0.0013112055108443588,0.0013112055108443588,1m,225384.792256721,2024-04-15 14:34:00
0.001306926831259156,0.0013112055108443588,0.001306926831259156,0.001306926831259156,1m,113074.117190161,2024-04-15 14:35:00
0.001306926831259156,0.001306926831259156,0.001306926831259156,0.001306926831259156,1m,0.0,2024-04-15 14:36:00
0.001306926831259156,0.001306926831259156,0.001306926831259156,0.001306926831259156,1m,0.0,2024-04-15 14:37:00
0.001301681694287732,0.001306926831259156,0.0012992139409820523,0.0012992139409820523,1m,228201.004292521,2024-04-15 14:38:00
0.0012992139409820523,0.0012992139409820523,0.0012992139409820523,0.0012992139409820523,1m,0.0,2024-04-15 14:39:00
0.0012992139409820523,0.0012992139409820523,0.0012992139409820523,0.0012992139409820523,1m,0.0,2024-04-15 14:40:00
0.0012818690396774234,0.0012992139409820523,0.0012818690396774234,0.0012818690396774234,1m,377782.571042,2024-04-15 14:41:00
0.0012818690396774234,0.0012818690396774234,0.0012818690396774234,0.0012818690396774234,1m,0.0,2024-04-15 14:42:00
0.0012818690396774234,0.0012818690396774234,0.0012818690396774234,0.0012818690396774234,1m,0.0,2024-04-15 14:43:00
0.0012818690396774234,0.0012818690396774234,0.0012818690396774234,0.0012818690396774234,1m,0.0,2024-04-15 14:44:00
0.0012818690396774234,0.0012818690396774234,0.0012818690396774234,0.0012818690396774234,1m,0.0,2024-04-15 14:45:00
0.0012818690396774234,0.0012818690396774234,0.0012818690396774234,0.0012818690396774234,1m,0.0,2024-04-15 14:46:00
0.0012818690396774234,0.0012818690396774234,0.0012818690396774234,0.0012818690396774234,1m,0.0,2024-04-15 14:47:00
0.0012818690396774234,0.0012818690396774234,0.0012818690396774234,0.0012818690396774234,1m,0.0,2024-04-15 14:48:00
0.0012818690396774234,0.0012818690396774234,0.0012818690396774234,0.0012818690396774234,1m,0.0,2024-04-15 14:49:00
0.001272631601350206,0.0012818690396774234,0.001272631601350206,0.001272631601350206,1m,40108.486392944,2024-04-15 14:50:00
0.001272631601350206,0.001272631601350206,0.001272631601350206,0.001272631601350206,1m,0.0,2024-04-15 14:51:00
0.001272631601350206,0.001272631601350206,0.001272631601350206,0.001272631601350206,1m,0.0,2024-04-15 14:52:00
0.001272631601350206,0.001272631601350206,0.001272631601350206,0.001272631601350206,1m,0.0,2024-04-15 14:53:00
0.001272631601350206,0.001272631601350206,0.001272631601350206,0.001272631601350206,1m,0.0,2024-04-15 14:54:00
0.001272631601350206,0.001272631601350206,0.001272631601350206,0.001272631601350206,1m,0.0,2024-04-15 14:55:00
0.001272631601350206,0.001272631601350206,0.001272631601350206,0.001272631601350206,1m,0.0,2024-04-15 14:56:00
0.001272631601350206,0.001272631601350206,0.001272631601350206,0.001272631601350206,1m,0.0,2024-04-15 14:57:00
0.001272631601350206,0.001272631601350206,0.001272631601350206,0.001272631601350206,1m,0.0,2024-04-15 14:58:00
0.001272631601350206,0.001272631601350206,0.001272631601350206,0.001272631601350206,1m,0.0,2024-04-15 14:59:00
0.001272631601350206,0.001272631601350206,0.001272631601350206,0.001272631601350206,1m,0.0,2024-04-15 15:00:00
0.001272631601350206,0.001272631601350206,0.001272631601350206,0.001272631601350206,1m,0.0,2024-04-15 15:01:00
0.001272631601350206,0.001272631601350206,0.001272631601350206,0.001272631601350206,1m,0.0,2024-04-15 15:02:00
0.001272631601350206,0.001272631601350206,0.001272631601350206,0.001272631601350206,1m,0.0,2024-04-15 15:03:00
0.001272631601350206,0.001272631601350206,0.001272631601350206,0.001272631601350206,1m,0.0,2024-04-15 15:04:00
0.001272631601350206,0.001272631601350206,0.001272631601350206,0.001272631601350206,1m,0.0,2024-04-15 15:05:00
0.001265854362798211,0.001272631601350206,0.001265854362798211,0.001265854362798211,1m,790.481765564,2024-04-15 15:06:00
0.001265854362798211,0.001265854362798211,0.001265854362798211,0.001265854362798211,1m,0.0,2024-04-15 15:07:00
0.001265854362798211,0.001265854362798211,0.001265854362798211,0.001265854362798211,1m,0.0,2024-04-15 15:08:00
0.001265854362798211,0.001265854362798211,0.001265854362798211,0.001265854362798211,1m,0.0,2024-04-15 15:09:00
0.001265854362798211,0.001265854362798211,0.001265854362798211,0.001265854362798211,1m,0.0,2024-04-15 15:10:00
0.001265854362798211,0.001265854362798211,0.001265854362798211,0.001265854362798211,1m,0.0,2024-04-15 15:11:00
0.001265854362798211,0.001265854362798211,0.001265854362798211,0.001265854362798211,1m,0.0,2024-04-15 15:12:00
0.001265854362798211,0.001265854362798211,0.001265854362798211,0.001265854362798211,1m,0.0,2024-04-15 15:13:00
0.001265854362798211,0.001265854362798211,0.001265854362798211,0.001265854362798211,1m,0.0,2024-04-15 15:14:00
0.001265854362798211,0.001265854362798211,0.001265854362798211,0.001265854362798211,1m,0.0,2024-04-15 15:15:00
0.001265854362798211,0.001265854362798211,0.001265854362798211,0.001265854362798211,1m,0.0,2024-04-15 15:16:00
0.001265854362798211,0.001265854362798211,0.001265854362798211,0.001265854362798211,1m,0.0,2024-04-15 15:17:00
0.001265854362798211,0.001265854362798211,0.001265854362798211,0.001265854362798211,1m,0.0,2024-04-15 15:18:00
0.001265854362798211,0.001265854362798211,0.001265854362798211,0.001265854362798211,1m,0.0,2024-04-15 15:19:00
0.001265854362798211,0.001265854362798211,0.001265854362798211,0.001265854362798211,1m,0.0,2024-04-15 15:20:00
0.001265854362798211,0.001265854362798211,0.001265854362798211,0.001265854362798211,1m,0.0,2024-04-15 15:21:00
0.001265854362798211,0.001265854362798211,0.001265854362798211,0.001265854362798211,1m,0.0,2024-04-15 15:22:00
0.001265854362798211,0.001265854362798211,0.001265854362798211,0.001265854362798211,1m,0.0,2024-04-15 15:23:00
0.001265854362798211,0.001265854362798211,0.001265854362798211,0.001265854362798211,1m,0.0,2024-04-15 15:24:00
0.001265854362798211,0.001265854362798211,0.001265854362798211,0.001265854362798211,1m,0.0,2024-04-15 15:25:00
0.001265854362798211,0.001265854362798211,0.001265854362798211,0.001265854362798211,1m,0.0,2024-04-15 15:26:00
